highAlpha,highBeta,image_file,label,lowAlpha,lowBeta,rawEeg,repetition,session_id,subject_id,theta,timestamp,trial_number,type
,,,,,,-53,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-18,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,4,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-6,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-41,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-68,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-61,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-49,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-59,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-94,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-132,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-162,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-170,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-131,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-66,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-20,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-13,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-37,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-53,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-46,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-37,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-35,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-26,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-22,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-24,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-36,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-81,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-118,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-97,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-52,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-30,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-38,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-51,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-50,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-29,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-9,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-11,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-34,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-74,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-118,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-123,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-108,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-102,0,session_02,S01,,1764652668.1001413,0,raw
,,,,,,-101,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-92,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-74,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-51,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-14,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,18,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,25,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,26,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,25,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,2,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-40,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-70,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-85,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-82,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-68,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-55,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-42,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-35,0,session_02,S01,,1764652668.101171,0,raw
,,,,,,-44,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-60,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-76,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-71,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-26,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,1,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-3,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-17,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-23,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-18,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-9,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,4,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,26,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,37,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,19,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-1,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-17,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-10,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,7,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,10,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,3,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-10,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-14,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-3,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,7,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-26,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-106,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-155,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-124,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-22,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,98,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,176,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,177,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,135,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,112,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,133,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,172,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,187,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,167,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,98,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,6,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-34,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,-28,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,3,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,51,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,55,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,53,0,session_02,S01,,1764652668.1318145,0,raw
,,,,,,107,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,149,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,128,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,74,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,28,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,29,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,61,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,69,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,38,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,2,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,-19,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,-8,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,12,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,2,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,-37,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,-55,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,-41,0,session_02,S01,,1764652668.1328042,0,raw
,,,,,,-28,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-55,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-75,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-46,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,0,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,25,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,10,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-40,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-72,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-57,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-43,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-62,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-100,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-132,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-123,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-57,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,10,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,43,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,51,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,49,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,43,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,44,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,44,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,2,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-77,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-137,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-134,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-85,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-40,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-20,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,6,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,53,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,96,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,92,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,24,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-57,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-72,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-22,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,0,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-14,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-29,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-34,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-20,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-24,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-43,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-17,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,33,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,40,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,13,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,2,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-10,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-30,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-10,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,38,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,73,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,92,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,98,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,65,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-2,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-61,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-97,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-108,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-99,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-76,0,session_02,S01,,1764652668.1623905,0,raw
,,,,,,-52,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-41,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-19,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,6,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,0,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-30,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-35,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,11,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,65,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,76,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,35,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-13,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-34,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-41,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-61,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-90,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-85,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-49,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-7,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,26,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,40,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,34,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,42,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,72,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,92,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,98,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,92,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,76,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,26,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-2,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,35,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,61,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,37,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,6,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,3,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,8,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,12,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,24,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,43,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,49,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,26,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,11,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,26,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,37,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,10,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-35,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-54,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-29,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-24,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-50,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-67,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-52,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,8,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,83,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,123,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,118,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,93,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,72,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,50,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,34,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,24,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,25,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,10,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-22,0,session_02,S01,,1764652668.1929872,0,raw
,,,,,,-41,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-43,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-38,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-33,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-41,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-20,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,29,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,61,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,65,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,56,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,57,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,58,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,58,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,53,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,41,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,24,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,4,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-10,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-11,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-19,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-35,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-28,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,-5,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,27,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,65,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,83,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,88,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,100,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,106,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,88,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,70,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,76,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,87,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,71,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,39,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,23,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,22,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,19,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,16,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,9,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,16,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,29,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,36,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,41,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,53,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,51,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,33,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,24,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,43,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,54,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,35,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,17,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,28,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,58,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,80,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,87,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,88,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,96,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,100,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,88,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,82,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,87,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,76,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,48,0,session_02,S01,,1764652668.2238321,0,raw
,,,,,,16,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-4,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,2,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,35,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,55,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,49,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,38,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,48,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,51,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,45,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,45,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,48,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,56,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,55,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,37,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,21,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,24,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,28,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,32,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,38,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,39,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,34,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,20,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,0,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-22,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-40,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-45,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-25,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,16,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,43,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,59,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,71,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,68,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,68,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,85,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,91,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,82,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,65,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,54,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,45,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,22,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-8,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-26,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-21,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-7,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-10,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-22,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-19,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,5,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,33,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,50,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,70,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,87,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,85,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,71,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,73,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,88,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,90,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,73,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,51,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,26,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,1,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-11,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-23,0,session_02,S01,,1764652668.2545855,0,raw
,,,,,,-30,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,-25,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,0,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,34,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,51,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,54,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,58,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,68,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,65,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,42,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,17,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,7,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,21,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,23,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,9,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,1,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,-8,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,-21,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,-44,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,-59,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,-25,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,48,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,97,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,92,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,65,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,66,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,108,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,153,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,176,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,176,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,154,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,122,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,101,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,98,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,96,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,68,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,41,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,43,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,61,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,65,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,41,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,28,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,41,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,52,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,33,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,3,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,8,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,44,0,session_02,S01,,1764652668.2852392,0,raw
,,,,,,67,0,session_02,S01,,1764652668.2852392,0,raw
